,treatment_idx,resp_idx,GPT,ate
3055,517,29,0,-0.0016556233167648
3056,1617,29,0,-0.0006622523069381
3057,798,29,0,-0.001158945262432
3058,1762,29,0,-0.0001655668020248
3059,81,29,0,0.0092715248465538
3060,1241,29,1,0.074337750673294
3061,308,29,1,0.0761589407920837
3062,350,29,0,0.0034768208861351
3063,832,29,0,-0.0071192011237144
3064,1640,29,0,-0.0044701993465423
3065,650,29,0,-0.0057947039604187
3066,383,29,0,0.0019867494702339
3067,575,29,0,0.002649001777172
3068,885,29,1,0.0801324471831321
3069,549,29,0,0.0069536417722702
3070,637,29,0,0.0023178830742836
3071,511,29,0,0.003973513841629
3072,1035,29,0,-0.0023178830742836
3073,19,29,0,-0.0013244971632957
3074,135,29,0,-0.0009933784604072
3075,1593,29,0,0.0044701993465423
3076,1272,29,0,0.0024834424257278
3077,1606,29,0,-0.0029801279306411
3078,1445,29,0,0.0016556307673454
3079,1275,29,1,0.0781456902623176
3080,2,29,1,0.0821192115545272
3081,606,29,0,0.0024834424257278
3082,1584,29,1,0.0796357616782188
3083,1408,29,0,0.0064569562673568
3084,1810,29,0,-0.0006622448563575
3085,67,29,0,0.0077814534306526
3086,285,29,0,0.0001655668020248
3087,1610,29,0,-0.0029801353812217
3088,1772,29,0,-0.0041390731930732
3089,1266,29,0,0.0014900639653205
3090,1515,29,0,-0.0054635778069496
3091,1726,29,0,0.0041390731930732
3092,1624,29,0,-0.0079470202326774
3093,1353,29,0,-0.0049668923020362
3094,986,29,0,-0.0044701918959617
3095,452,29,0,0.0008278116583824
3096,390,29,1,0.0890728384256362
3097,923,29,0,0.0
3098,508,29,0,-0.0056291371583938
3099,195,29,0,0.0016556307673454
3100,1168,29,0,-0.0099337771534919
3101,343,29,0,0.0019867569208145
3102,921,29,0,-0.0009933784604072
3103,1243,29,0,-0.0009933784604072
3104,233,29,1,0.0771523118019104
3105,783,29,0,-0.0018211901187896
3106,348,513,1,0.0854304656386375
3107,1650,513,0,0.0019867550581693
3108,1084,513,0,-0.0003311252221465
3109,1297,513,0,-0.000496688298881
3110,278,513,0,-0.0018211919814348
3111,800,513,0,-0.0016556293703615
3112,348,915,1,0.0746688693761825
3113,186,915,0,-0.0029801279306411
3114,160,915,0,0.0036423802375793
3115,1088,915,1,0.0837748348712921
3116,70,915,0,-0.0009933859109878
3117,1015,915,0,0.0014900714159011
3118,440,915,0,0.0084437131881713
3119,423,915,0,-0.0036423802375793
3120,517,915,0,0.0024834424257278
3121,948,915,1,0.0784768164157867
3122,235,915,0,-0.0071191936731338
3123,1833,915,0,-0.0051324516534805
3124,832,915,0,0.0077814608812332
3125,1643,915,0,-0.003973513841629
3126,1394,915,0,-0.0096026510000228
3127,383,915,0,0.0009933859109878
3128,611,915,0,-0.003973513841629
3129,135,915,0,0.006291389465332
3130,839,915,0,0.0043046325445175
3131,35,915,0,0.0019867569208145
3132,1606,915,0,-0.0064569562673568
3133,1275,915,0,0.0011589378118515
3134,450,915,0,-0.0041390806436538
3135,455,915,0,-0.0028145611286163
3136,1284,915,1,0.079801321029663
3137,1687,915,0,-0.0021523237228393
3138,1282,915,0,0.0018211901187896
3139,1323,915,0,0.0008278042078018
3140,1515,915,0,-0.0069536417722702
3141,352,915,0,-0.0009933859109878
3142,1624,915,0,-0.0110927075147628
3143,1507,915,0,-0.0001655668020248
3144,1353,915,2,0.1552980095148086
3145,452,915,1,0.0827814638614654
3146,1341,915,0,0.0001655668020248
3147,1377,915,0,0.0052980184555053
3148,661,915,0,0.0039734989404678
3149,508,915,0,-0.0009933859109878
3150,71,915,0,-0.0016556233167648
3151,78,915,0,0.005463570356369
3152,1616,915,0,-0.007119208574295
3153,339,915,2,0.1466887295246124
3154,1168,915,-2,0.0001655668020248
3155,407,915,0,-0.0052980184555053
3156,428,915,0,-0.0076158940792083
3157,762,915,0,0.0006622523069381
3158,322,915,0,-0.004635751247406
3159,663,915,0,0.0013245046138763
3160,145,915,0,0.0001655668020248
3161,891,915,-1,0.0034768283367156
3162,343,915,0,-0.0046357661485672
3163,353,915,0,0.0004966855049133
3164,233,915,0,-0.002317875623703
3165,783,915,0,-0.0082781463861465
3166,745,1264,0,-0.0004966892302036
3167,1353,1264,1,0.0958609282970428
3168,1573,1264,0,-0.0021523181349039
3169,745,1707,1,0.0791390761733055
3170,1279,1707,0,-0.0024834424257278
3171,70,1707,0,0.003145694732666
3172,175,1707,0,-0.0019867531955242
3173,247,1707,0,0.0009933747351169
3174,673,1707,0,-0.003145694732666
3175,866,1707,0,0.0004966892302036
3176,517,1707,0,0.0006622523069381
3177,798,1707,0,-0.000331126153469
3178,1762,1707,0,0.0029801316559314
3179,1175,1707,0,0.0061258263885974
3180,350,1707,0,0.0048013255000114
3181,1640,1707,0,-0.0019867531955242
3182,650,1707,0,-0.0024834424257278
3183,383,1707,0,0.0
3184,637,1707,0,-0.0009933784604072
3185,511,1707,0,-0.0006622523069381
3186,1035,1707,0,0.0019867531955242
3187,711,1707,0,0.0029801316559314
3188,135,1707,0,0.0019867531955242
3189,6,1707,-1,-0.0086092725396156
3190,1606,1707,0,0.0026490092277526
3191,1275,1707,0,0.0009933784604072
3192,613,1707,0,0.0023178793489933
3193,1544,1707,0,-0.0008278153836727
3194,1014,1707,1,0.0894039720296859
3195,1375,1707,0,0.0
3196,1584,1707,0,0.0006622523069381
3197,1408,1707,0,0.000331126153469
3198,475,1707,0,-0.0028145685791969
3199,1810,1707,0,0.0019867531955242
3200,968,1707,0,0.005298014730215
3201,67,1707,0,0.005298014730215
3202,285,1707,0,0.0016556270420551
3203,1772,1707,-4,-0.0009933784604072
3204,1726,1707,0,0.0038079470396041
3205,1624,1707,-6,-0.0067880786955356
3206,390,1707,0,0.0026490092277526
3207,1016,1707,0,0.0019867569208145
3208,198,1707,0,0.0074503310024738
3209,1341,1707,0,-0.0018211938440799
3210,661,1707,1,0.0918874144554138
3211,1004,1707,0,-0.0071192048490047
3212,449,1707,0,-0.0021523162722587
3213,1409,1707,0,-0.000331126153469
3214,195,1707,0,-0.0077814571559429
3215,10,1707,0,-0.0016556307673454
3216,785,1707,0,-0.0001655630767345
3217,1056,1707,0,0.0036423839628696
3218,891,1707,0,-0.0011589415371418
3219,1260,1707,0,0.0038079470396041
3220,343,1707,1,0.089735098183155
3221,117,1707,0,0.0028145723044872
3222,1047,1707,0,0.0028145723044872
3223,1225,1707,0,0.0024834424257278
3224,1479,1707,0,-0.0034768208861351
3225,639,1707,0,0.0016556270420551
3226,1264,1707,0,-0.0038079470396041
3227,1344,1707,0,0.008112583309412
3228,745,1024,0,0.0008278153836727
3229,1279,1024,0,-0.0014900658279657
3230,70,1024,0,0.003145694732666
3231,805,1024,-7,0.003145694732666
3232,798,1024,0,-0.0004966892302036
3233,1762,1024,0,0.0067880805581808
3234,162,1024,0,-0.0018211919814348
3235,308,1024,0,-0.002814570441842
3236,1833,1024,0,0.0023178812116384
3237,832,1024,0,-0.0004966873675584
3238,1640,1024,-7,-0.0036423839628696
3239,650,1024,0,0.0043046362698078
3240,1267,1024,0,0.0024834442883729
3241,383,1024,-6,0.000331126153469
3242,885,1024,1,0.0773178860545158
3243,637,1024,0,0.0057947020977735
3244,511,1024,0,-0.0006622523069381
3245,1606,1024,0,-0.0004966892302036
3246,1631,1024,0,0.0018211919814348
3247,450,1024,0,0.0013245027512311
3248,1687,1024,0,-0.0072847697883844
3249,1282,1024,1,0.0850993394851684
3250,468,1024,0,-0.0004966892302036
3251,1610,1024,0,0.0021523181349039
3252,1772,1024,0,-0.0048013255000114
3253,1266,1024,0,0.0033112578094005
3254,1515,1024,0,-0.0004966873675584
3255,452,1024,0,0.0008278135210275
3256,390,1024,-2,0.0004966892302036
3257,923,1024,0,-0.0013245027512311
3258,1377,1024,0,-0.0009933784604072
3259,292,1024,0,0.0034768208861351
3260,71,1024,0,0.0016556289047002
3261,339,1024,0,-0.002814570441842
3262,151,1024,0,-0.0026490055024623
3263,1168,1024,0,-0.0009933765977621
3264,428,1024,0,0.0006622523069381
3265,910,1024,0,0.0014900658279657
3266,762,1024,0,-0.0052980128675699
3267,322,1024,0,-0.0033112578094005
3268,891,1024,0,-0.000331126153469
3269,353,1024,0,0.0029801335185766
3270,921,1024,0,-0.0006622523069381
3271,1243,1024,0,0.0023178812116384
3272,233,1024,0,-0.0052980128675699
3273,745,126,0,-0.0019867550581693
3274,1279,126,0,-0.0029801335185766
3275,175,126,0,-0.0028145695105195
3276,673,126,0,-0.0013245046138763
3277,517,126,0,0.0008278135210275
3278,1762,126,0,-0.0019867559894919
3279,350,126,0,0.0019867550581693
3280,832,126,-2,0.0006622523069381
3281,830,126,-4,0.0016556298360228
3282,1640,126,0,0.0006622513756155
3283,637,126,0,-0.0011589406058192
3284,511,126,0,0.0014900658279657
3285,1035,126,0,-0.0009933765977621
3286,35,126,-2,0.0009933765977621
3287,1224,126,0,-0.0006622523069381
3288,1631,126,0,0.0026490073651075
3289,1132,126,0,0.0016556289047002
3290,1129,126,0,0.000662250444293
3291,1584,126,-3,-0.0018211919814348
3292,1687,126,0,0.000331126153469
3293,67,126,0,0.0004966892302036
3294,1515,126,0,-0.0004966892302036
3295,452,126,0,-0.0016556289047002
3296,1377,126,0,0.0011589396744966
3297,71,126,0,-0.0006622523069381
3298,1616,126,0,0.0016556289047002
3299,449,126,0,-0.0009933765977621
3300,339,126,0,0.0011589396744966
3301,1327,126,0,-0.0019867550581693
3302,195,126,0,0.0008278153836727
3303,151,126,0,-0.0011589396744966
3304,1168,126,0,0.0011589396744966
3305,407,126,0,-0.0033112578094005
3306,762,126,0,0.0014900658279657
3307,891,126,0,0.0019867541268467
3308,1344,126,0,0.0021523172035813
3309,783,126,1,0.0885761603713035
3310,765,126,2,0.1720198690891266
3311,1269,1171,0,0.0039735101163387
3312,1279,1171,0,0.0036423876881599
3313,805,1171,0,0.0019867531955242
3314,673,1171,0,-0.0008278153836727
3315,1640,1171,0,0.0
3316,34,1171,0,-0.005298014730215
3317,637,1171,0,-0.0034768208861351
3318,410,1171,0,-0.0069536417722702
3319,1079,1171,0,0.0023178830742836
3320,1125,1171,0,0.0006622523069381
3321,282,1171,0,-0.001324500888586
3322,1212,1171,0,0.0001655593514442
3323,921,1171,1,0.0846026539802551
3324,184,1171,0,-0.0019867569208145
3325,1003,1171,0,0.0062913931906223
3326,1269,343,0,-0.000331126153469
3327,1269,1643,1,0.089735098183155
3328,1465,1643,1,0.0844370871782302
3329,1639,1643,0,0.002814570441842
3330,1608,26,0,-0.0011589406058192
3331,532,26,0,0.000331126153469
3332,1608,971,0,0.0011589396744966
3333,1006,971,1,0.0779801309108734
3334,1769,971,0,-0.0036423839628696
3335,296,971,0,-0.000331126153469
3336,838,971,1,0.0869205296039581
3337,1608,73,0,-0.0008278116583824
3338,276,73,0,0.0023178793489933
3339,1172,73,1,0.0826158970594406
3340,1677,73,0,-0.0091059580445289
3341,179,73,0,0.0064569562673568
3342,515,73,1,0.0867549628019332
3343,1608,273,0,0.0016556307673454
3344,1617,273,0,-0.0006622523069381
3345,1677,273,0,-0.003145694732666
3346,1035,273,0,0.0043046399950981
3347,1593,273,0,-0.0036423802375793
3348,1272,273,0,-0.0008278116583824
3349,166,273,0,-0.0072847679257392
3350,455,273,0,-0.0043046399950981
3351,1380,273,0,0.0028145685791969
3352,268,273,-2,-0.0003311187028884
3353,1760,273,-2,-0.0038079470396041
3354,1094,273,0,-0.0079470127820968
3355,278,273,0,0.0023178830742836
3356,1409,273,0,-0.0033112615346908
3357,800,273,0,-0.003145694732666
3358,1779,273,2,0.1713576167821884
3359,216,273,0,-0.0008278116583824
3360,537,273,0,0.0029801353812217
3361,186,904,0,-0.0038079470396041
3362,186,144,0,-0.0014900565147399
3363,70,144,-2,-0.0013245046138763
3364,562,144,1,0.0781456977128982
3365,162,144,0,0.0016556233167648
3366,948,144,0,-0.0011589378118515
3367,832,144,0,0.0008278042078018
3368,1394,144,1,0.0687086135149002
3369,35,144,0,0.0038079470396041
3370,1631,144,-4,0.0004966855049133
3371,410,144,0,0.0082781463861465
3372,1687,144,0,0.0067880749702453
3373,1282,144,0,0.0033112615346908
3374,1323,144,0,0.0034768134355545
3375,468,144,0,0.004635751247406
3376,1610,144,0,0.0038079470396041
3377,1266,144,0,-0.0059602707624435
3378,352,144,1,0.0832781493663787
3379,1507,144,0,-0.006291389465332
3380,1124,144,1,0.0738410502672195
3381,452,144,1,0.0718543082475662
3382,1377,144,0,0.0041390657424926
3383,71,144,0,0.0033112615346908
3384,1616,144,0,-0.0033112615346908
3385,592,144,0,-0.005463570356369
3386,339,144,0,0.0021523088216781
3387,1327,144,0,0.011754959821701
3388,151,144,0,-0.0034768283367156
3389,1168,144,0,0.009437084197998
3390,407,144,0,-0.0014900714159011
3391,1212,144,-7,0.0021523237228393
3392,762,144,0,0.0044701993465423
3393,322,144,0,-0.0091059654951095
3394,891,144,0,0.0092715173959732
3395,1273,144,1,0.0665562897920608
3396,1639,144,2,0.1577814519405365
3397,783,144,0,0.0056291371583938
3398,186,1632,3,0.2728476822376251
3399,562,1632,0,0.0052980110049247
3400,162,1632,0,0.0023178830742836
3401,948,1632,0,0.0001655630767345
3402,532,1632,2,0.1733443737030029
3403,1394,1632,0,-0.000331126153469
3404,35,1632,0,-0.0006622523069381
3405,410,1632,0,-0.0014900676906108
3406,1284,1632,0,-0.0014900676906108
3407,1129,1632,0,-0.0033112578094005
3408,1687,1632,0,0.0008278153836727
3409,1323,1632,0,0.0008278153836727
3410,468,1632,1,0.0841059535741806
3411,1610,1632,0,0.0034768208861351
3412,227,1632,0,0.0018211901187896
3413,352,1632,0,-0.0014900676906108
3414,1507,1632,0,0.0009933784604072
3415,452,1632,0,-0.0003311224281787
3416,1377,1632,0,-0.0039735101163387
3417,292,1632,0,0.0069536417722702
3418,1189,1632,0,0.0001655630767345
3419,71,1632,0,0.0016556307673454
3420,1616,1632,0,0.0048013255000114
3421,592,1632,0,0.0004966892302036
3422,151,1632,0,-0.0011589415371418
3423,1168,1632,0,-0.0024834461510181
3424,407,1632,0,0.0004966892302036
3425,1212,1632,0,-0.0001655630767345
3426,762,1632,1,0.0826158970594406
3427,353,1632,0,0.0034768208861351
3428,1488,1632,0,0.0018211901187896
3429,1199,1632,0,0.0046357624232769
3430,36,1632,0,0.001324500888586
3431,186,634,0,0.0039735101163387
3432,70,634,0,-0.003145694732666
3433,673,634,3,0.2745033204555511
3434,328,634,0,-0.0009933784604072
3435,517,634,0,0.0039735101163387
3436,798,634,0,0.003145694732666
3437,1762,634,0,0.0071192048490047
3438,162,634,0,0.0008278153836727
3439,308,634,-5,0.001324500888586
3440,1833,634,0,-0.000331126153469
3441,832,634,0,-0.0048013236373662
3442,1640,634,0,0.0049668885767459
3443,637,634,0,-0.0009933784604072
3444,511,634,0,-0.0004966892302036
3445,67,634,0,-0.0019867569208145
3446,390,634,0,0.0036423839628696
3447,292,634,0,0.0008278153836727
3448,1327,634,0,-0.0016556289047002
3449,1038,634,0,0.0014900676906108
3450,891,634,0,0.0014900639653205
3451,442,634,-5,0.0033112578094005
3452,343,634,1,0.091059610247612
3453,117,634,0,0.003145694732666
3454,921,634,0,-0.0029801316559314
3455,783,634,0,-0.0013245027512311
3456,186,337,0,0.002317875623703
3457,431,337,0,0.0
3458,1732,337,0,-0.0048013180494308
3459,1263,337,0,-0.0036423951387405
3460,186,1791,0,0.0001655626110732
3461,916,1791,0,-0.0013245032168924
3462,186,1484,0,-0.0049668885767459
3463,70,1484,0,-0.0043046362698078
3464,562,1484,2,0.1683774888515472
3465,885,1484,0,0.0018211901187896
3466,227,1484,0,-0.0044701993465423
3467,1507,1484,0,-0.0069536417722702
3468,1377,1484,0,-0.0013245046138763
3469,1616,1484,0,-0.0001655630767345
3470,407,1484,0,0.0008278153836727
3471,762,1484,0,-0.0006622523069381
3472,663,1484,2,0.1754966974258422
3473,353,1484,0,0.0026490055024623
3474,1488,1484,-6,-0.0059602633118629
3475,764,1484,2,0.1617549657821655
3476,512,1484,0,0.0019867569208145
3477,50,1484,0,-0.0066225193440914
3478,185,1484,0,-0.000331126153469
3479,1213,1484,0,0.0019867569208145
3480,186,62,0,-0.0003311187028884
3481,562,62,1,0.0796357616782188
3482,1394,62,0,0.0021523162722587
3483,1323,62,0,-0.0009933710098266
3484,1507,62,1,0.0763245001435279
3485,390,62,0,-0.000331126153469
3486,1377,62,0,-0.0049668848514556
3487,151,62,0,-0.0019867494702339
3488,407,62,0,0.003973513841629
3489,762,62,0,-0.0018211901187896
3490,1041,62,2,0.1670529842376709
3491,186,748,0,0.0028145685791969
3492,162,748,0,-0.0049668923020362
3493,1127,748,2,0.1723510026931762
3494,832,748,0,-0.0004966855049133
3495,35,748,0,-0.003145694732666
3496,1606,748,0,0.0001655593514442
3497,410,748,0,0.0029801279306411
3498,352,748,0,-0.0066225156188011
3499,1507,748,0,-0.0084437057375907
3500,661,748,0,-0.0051324516534805
3501,71,748,0,0.000331126153469
3502,592,748,0,0.002649001777172
3503,151,748,0,-0.000331126153469
3504,1168,748,0,0.0011589378118515
3505,1212,748,0,-0.000827819108963
3506,762,748,0,-0.000827819108963
3507,663,748,0,-0.0066225156188011
3508,353,748,0,-0.0023178830742836
3509,1279,711,0,0.0023178812116384
3510,175,711,0,0.0011589406058192
3511,517,711,0,-0.0006622523069381
3512,798,711,0,0.0009933775290846
3513,308,711,0,-0.0011589406058192
3514,350,711,0,-0.0014900658279657
3515,575,711,1,0.0899006649851799
3516,1035,711,0,-0.0004966892302036
3517,135,711,0,-0.0003311252221465
3518,1272,711,0,-0.0008278144523501
3519,1275,711,0,0.0016556289047002
3520,1132,711,0,0.001490066293627
3521,88,711,0,0.0019867550581693
3522,1584,711,0,0.0006622513756155
3523,968,711,0,-0.0001655630767345
3524,1772,711,0,-0.0014900667592883
3525,923,711,0,-0.0034768213517963
3526,198,711,0,0.0014900667592883
3527,1004,711,0,0.0036423839628696
3528,282,711,0,0.0004966892302036
3529,195,711,0,-0.0006622523069381
3530,785,711,0,0.0008278144523501
3531,1260,711,0,-0.0016556289047002
3532,117,711,0,0.000496688298881
3533,1225,711,0,-0.0019867550581693
3534,639,711,-1,-0.0014900667592883
3535,1279,1646,0,0.0001655630767345
3536,1088,1646,0,0.0043046325445175
3537,805,1646,0,-0.0014900639653205
3538,1015,1646,0,0.0028145685791969
3539,175,1646,0,0.0033112578094005
3540,673,1646,1,0.0758278146386146
3541,517,1646,0,0.0034768208861351
3542,1617,1646,0,-0.0011589415371418
3543,1752,1646,0,-0.0008278153836727
3544,798,1646,0,0.0021523162722587
3545,1762,1646,0,-0.0039735101163387
3546,81,1646,-4,0.0028145685791969
3547,1175,1646,0,0.0008278116583824
3548,235,1646,0,-0.0029801316559314
3549,1241,1646,0,0.0033112578094005
3550,1640,1646,0,0.0021523162722587
3551,650,1646,0,0.0039735101163387
3552,383,1646,0,0.0008278153836727
3553,575,1646,1,0.0961920544505119
3554,549,1646,0,-0.0046357624232769
3555,637,1646,1,0.0819536447525024
3556,511,1646,0,0.0044701993465423
3557,1035,1646,0,-0.0033112615346908
3558,711,1646,1,0.0763245001435279
3559,135,1646,2,0.1801324486732483
3560,839,1646,0,0.0006622485816478
3561,6,1646,0,-0.0036423839628696
3562,1445,1646,1,0.088245041668415
3563,1275,1646,0,0.0034768246114253
3564,1693,1646,0,-0.002152319997549
3565,613,1646,0,-0.0033112578094005
3566,1022,1646,0,-0.0046357624232769
3567,2,1646,0,-0.0026490055024623
3568,1408,1646,0,-0.0006622523069381
3569,475,1646,0,-0.0026490055024623
3570,67,1646,0,-0.0044701993465423
3571,285,1646,0,-0.0019867569208145
3572,1772,1646,1,0.0859271585941314
3573,708,1646,0,0.0038079470396041
3574,1353,1646,0,-0.0052980110049247
3575,198,1646,0,0.0034768208861351
3576,1341,1646,0,-0.0006622485816478
3577,1004,1646,0,0.0016556270420551
3578,1409,1646,1,0.0920529812574386
3579,195,1646,0,-0.0071192048490047
3580,1038,1646,0,0.0013245046138763
3581,785,1646,0,-0.0006622523069381
3582,1260,1646,0,-0.0026490055024623
3583,1057,1646,0,-0.0066225156188011
3584,343,1646,0,0.0018211901187896
3585,117,1646,0,-0.001324500888586
3586,921,1646,0,-0.0008278153836727
3587,639,1646,0,-0.0023178830742836
3588,1344,1646,0,-0.0028145685791969
3589,1279,1097,0,0.0043046176433563
3590,1188,1097,0,-0.0036423802375793
3591,517,1097,0,-0.0029801130294799
3592,350,1097,0,-0.0013245046138763
3593,1640,1097,0,0.0029801130294799
3594,1275,1097,0,0.0006622374057769
3595,968,1097,0,-0.0051324665546417
3596,285,1097,0,0.0034768283367156
3597,923,1097,0,0.0029801428318023
3598,195,1097,0,-0.002317875623703
3599,1263,1097,0,0.0023179054260253
3600,1279,728,0,0.0021523162722587
3601,1088,728,0,0.0064569525420665
3602,805,728,0,0.0
3603,175,728,0,0.0019867569208145
3604,673,728,0,0.0024834424257278
3605,517,728,0,0.0013245046138763
3606,1617,728,0,-0.0023178793489933
3607,798,728,0,-0.0044701993465423
3608,1762,728,0,0.0013245046138763
3609,81,728,0,-0.0001655630767345
3610,1175,728,1,0.0852649062871933
3611,235,728,0,0.0001655630767345
3612,1241,728,0,0.001324500888586
3613,308,728,0,-0.0044701993465423
3614,350,728,0,-0.0046357624232769
3615,920,728,0,-0.0033112578094005
3616,276,728,0,-0.0021523162722587
3617,1640,728,0,0.0004966892302036
3618,650,728,1,0.0834437161684036
3619,383,728,0,-0.0034768208861351
3620,575,728,0,0.0016556307673454
3621,1204,728,0,0.0021523162722587
3622,637,728,0,-0.0011589415371418
3623,511,728,0,0.0006622523069381
3624,1035,728,1,0.0908940434455871
3625,711,728,0,0.0039735101163387
3626,135,728,0,-0.0074503310024738
3627,1593,728,0,-0.0001655630767345
3628,1272,728,0,-0.0043046325445175
3629,1405,728,0,-0.0016556307673454
3630,6,728,0,-0.0008278116583824
3631,613,728,1,0.0811258256435394
3632,1022,728,0,-0.000331126153469
3633,1132,728,1,0.0776489973068237
3634,2,728,0,0.0041390731930732
3635,1375,728,0,0.0038079470396041
3636,606,728,-5,0.0056291371583938
3637,1584,728,0,0.0013245046138763
3638,163,728,0,0.0059602633118629
3639,1408,728,0,-0.0046357624232769
3640,475,728,0,-0.0004966892302036
3641,1810,728,0,-0.0039735101163387
3642,968,728,0,0.0033112578094005
3643,67,728,0,-0.0043046362698078
3644,285,728,0,-0.0006622523069381
3645,1772,728,0,0.0076158940792083
3646,708,728,1,0.0798013359308242
3647,1353,728,1,0.0735099464654922
3648,334,728,1,0.0867549702525138
3649,923,728,0,0.0064569525420665
3650,198,728,0,0.0033112578094005
3651,1341,728,0,-0.0036423839628696
3652,1004,728,0,-0.0006622523069381
3653,195,728,0,0.0009933747351169
3654,910,728,0,0.0051324516534805
3655,368,728,0,0.0008278116583824
3656,442,728,0,0.0039735101163387
3657,1057,728,1,0.0819536447525024
3658,343,728,-2,-0.0018211901187896
3659,1225,728,0,-0.0051324516534805
3660,921,728,1,0.0859271436929702
3661,1344,728,0,-0.0006622523069381
3662,640,728,0,-0.0006622485816478
3663,1573,728,-2,0.001324500888586
3664,1279,1287,0,0.0018211975693702
3665,1762,1287,0,-0.0051324516534805
3666,308,1287,0,-0.0024834424257278
3667,1640,1287,0,0.0089403986930847
3668,637,1287,0,-0.0076158866286277
3669,511,1287,0,0.001158945262432
3670,1035,1287,0,0.0086092725396156
3671,921,1287,1,0.0862582772970199
3672,1279,968,0,-0.0064569525420665
3673,673,968,0,-0.0006622523069381
3674,517,968,0,0.0024834424257278
3675,798,968,0,0.0008278153836727
3676,1762,968,2,0.1665562987327575
3677,350,968,0,0.0041390731930732
3678,1640,968,0,-0.0001655630767345
3679,1035,968,0,0.0024834461510181
3680,135,968,0,0.0024834461510181
3681,1593,968,0,-0.0004966892302036
3682,1405,968,0,-0.0004966892302036
3683,1275,968,0,0.0013245046138763
3684,1022,968,0,0.0036423839628696
3685,163,968,0,0.0066225156188011
3686,475,968,0,0.0038079470396041
3687,198,968,0,-0.0018211938440799
3688,1260,968,0,0.000331126153469
3689,647,968,0,-0.0023178793489933
3690,1279,1344,0,-0.0004966892302036
3691,465,1344,0,0.0041390731930732
3692,135,1344,0,0.000331126153469
3693,1810,1344,0,0.0057947039604187
3694,708,1344,0,0.0004966892302036
3695,1208,1344,0,-0.0009933784604072
3696,1199,1344,0,0.0018211938440799
3697,1758,1344,0,0.0001655630767345
3698,1279,1235,1,0.076655626296997
3699,798,1235,0,0.0034768134355545
3700,81,1235,0,-0.0014900714159011
3701,350,1235,0,-0.0018212050199508
3702,383,1235,0,-0.0019867569208145
3703,1035,1235,0,0.0034768283367156
3704,135,1235,0,0.0021523237228393
3705,1405,1235,0,-0.0004966855049133
3706,1275,1235,0,-0.0059602558612823
3707,1375,1235,0,-0.0048013180494308
3708,1584,1235,0,-0.0026490092277526
3709,708,1235,0,-0.0036423951387405
3710,1696,1235,1,0.0809602588415145
3711,1094,1235,0,-0.0064569413661956
3712,1092,1235,0,-0.0029801279306411
3713,195,1235,0,-0.003145694732666
3714,1260,1235,0,0.0006622523069381
3715,1225,1235,0,-0.0011589378118515
3716,639,1235,0,-0.0026490092277526
3717,492,1235,1,0.0826158970594406
3718,1279,608,1,0.0620860755443573
3719,1762,608,0,0.0044701993465423
3720,1175,608,0,0.0067880749702453
3721,350,608,0,-0.0003311038017272
3722,637,608,0,-0.006456971168518
3723,1035,608,0,0.0013245046138763
3724,135,608,0,-0.006291389465332
3725,1593,608,0,-0.0028145909309387
3726,1584,608,0,0.0076158940792083
3727,1408,608,0,0.0004966855049133
3728,1810,608,0,-0.002483457326889
3729,285,608,0,0.003973513841629
3730,785,608,0,0.000165581703186
3731,1627,608,1,0.069536417722702
3732,1274,608,0,0.000827819108963
3733,1279,849,0,-0.0018211901187896
3734,1762,849,2,0.1718543022871017
3735,1175,849,-4,0.0036423876881599
3736,1035,849,0,0.0006622523069381
3737,1357,849,0,0.0021523162722587
3738,1279,1081,0,-0.0014900676906108
3739,1300,1081,0,-0.000331126153469
3740,830,1081,2,0.1716887354850769
3741,1279,596,0,-0.0011589378118515
3742,533,596,0,0.0011589378118515
3743,517,596,0,-0.0044701993465423
3744,798,596,0,-0.0044701918959617
3745,308,596,0,0.0013245046138763
3746,575,596,0,0.0021523162722587
3747,549,596,0,-0.0013245046138763
3748,1593,596,0,-0.0034768208861351
3749,1275,596,0,-0.0013245046138763
3750,196,596,0,-0.0016556233167648
3751,1584,596,0,-0.0014900639653205
3752,282,596,0,0.0019867569208145
3753,353,596,0,-0.0033112615346908
3754,707,596,0,0.0033112615346908
3755,1279,1604,0,-0.0004966855049133
3756,542,1604,0,-0.0051324516534805
3757,581,1604,0,0.000331126153469
3758,1079,1604,1,0.0824503302574157
3759,1014,1604,0,0.0011589378118515
3760,942,1604,0,0.0043046325445175
3761,1297,1604,0,0.0016556307673454
3762,1409,1604,0,-0.0013245046138763
3763,1779,1604,0,0.0029801279306411
3764,1225,1604,0,-0.003145694732666
3765,26,1604,0,0.0019867569208145
3766,1042,1604,0,0.0006622523069381
3767,1396,1604,1,0.0778145715594291
3768,1150,1604,0,-0.0013245046138763
3769,1279,1597,0,-0.0019867569208145
3770,1762,1597,0,-0.001655638217926
3771,1079,1597,0,0.0006622523069381
3772,1687,1597,2,0.1400662362575531
3773,1125,1597,0,-0.0019867569208145
3774,48,1597,0,0.0046357661485672
3775,1150,1597,0,0.0072847753763198
3776,1279,175,0,0.0008278153836727
3777,1188,175,0,-0.0013245046138763
3778,517,175,0,-0.0024834424257278
3779,475,175,0,0.0026490055024623
3780,1772,175,0,-0.0019867569208145
3781,942,175,0,0.0013245046138763
3782,1441,1694,0,-0.0051324367523193
